alba_name,sub_code,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
매장관리ㆍ판매,4010,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.842561179,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815,0.005622815
MD,4015,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.861353948,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645,0.004951645
캐셔ㆍ카운터,4020,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.814356682,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119,0.006630119
서빙,4030,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.821811342,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881,0.006363881
주방장ㆍ조리사,4040,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.006393153,0.82099172,0.006393153,0.006393153
주방보조ㆍ설거지,4050,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.00733964,0.794490071,0.00733964,0.00733964
바리스타,4060,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.686714447,0.005167048,0.005167048,0.005167048,0.005167048,0.005167048,0.17377527,0.005167048,0.005167048
안내데스크,4070,0.00556848,0.00556848,0.00556848,0.00556848,0.00556848,0.00556848,0.00556848,0.253001341,0.00556848,0.00556848,0.00556848,0.00556848,0.00556848,0.00556848,0.00556848,0.00556848,0.00556848,0.00556848,0.00556848,0.596649711,0.00556848,0.00556848,0.00556848,0.00556848,0.00556848,0.00556848,0.00556848,0.00556848,0.00556848
주차관리ㆍ주차도우미,4090,0.007315533,0.331904204,0.007315533,0.007315533,0.007315533,0.007315533,0.470576402,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533,0.007315533
보안ㆍ경비ㆍ경호,4095,0.005127555,0.005127555,0.005127555,0.005127555,0.856428464,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555,0.005127555
